###################################################################################
#
# Mesen Game Database
#
# Automatically generated database based on Nestopia's DB and NesCartDB
#
# Generated on 2020-05-02 using:
#     -NewRisingSun's NES 2.0 header database (2020-04-26)
#     -NesCartDB (dated 2017-08-21)
#     -Nestopia UE's latest DB (dated 2015-10-22) 
# 
# Fields: CRC, System, Board, PCB, Chip, Mapper, PrgRomSize, ChrRomSize, ChrRamSize, WorkRamSize, SaveRamSize, Battery, Mirroring, Controller Type, Bus Conflicts, SubMapper, VsSystemType, PpuModel
#
###################################################################################
8D26FDEA,Famicom,HVC-TKROM,HVC-TKROM-02,MMC3B,4,128,128,0,0,8,1,h,1,,0,,
8D3C33B3,Famicom,HVC-SLROM,HVC-SLROM-02,MMC1A,1,128,128,0,0,0,0,h,1,,0,,
8D5B77C0,Famicom,HVC-SKROM,HVC-SKROM-03,MMC1A,1,128,128,0,8,8,1,h,1,,0,,
8D77E5E6,Famicom,,,,4,256,0,8,8,0,0,h,1,,0,,
8D7CBF44,NesNtsc,,,,4,64,32,0,0,0,0,h,1,,0,,
8D901FAD,NesPal,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
8D97155C,NesNtsc,NES-UNROM,NES-UN-ROM-04,,2,128,0,8,0,0,0,v,1,,2,,
8D9AD3BF,NesPal,NES-UNROM,NES-UNROM-10,,2,128,0,8,0,0,0,h,1,,2,,
8D9F4989,Playchoice,,,,0,32,8,0,0,0,0,v,1,,0,,
8DA0256F,NesNtsc,,,,1,128,128,0,0,8,1,h,1,,0,,
8DA4E539,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
8DA651D4,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
8DA6667D,NesPal,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,2,,0,,
8DB31730,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
8DB43824,NesNtsc,NES-SKEPROM,NES-SKEPROM-01,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
8DCC6F67,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
8DCD9486,Famicom,HVC-SJROM,HVC-SJROM-01,MMC1A,1,128,32,0,0,8,1,h,1,,0,,
8DD0A0C4,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
8DD92725,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
8DDB4A27,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
8DDD7754,NesNtsc,,,,5,1024,128,0,0,8,1,h,1,,0,,
8DEDEA07,Famicom,,,,3,32,32,,0,0,0,v,,,,,
8E010B17,NesNtsc,,,,40,64,8,0,0,0,0,v,1,,0,,
8E011A8B,NesNtsc,,,,11,64,64,0,0,0,0,v,1,,0,,
8E066CCB,Famicom,HVC-UNROM,HVC-UNROM-04,,2,128,0,8,0,0,0,v,21,,2,,
8E0D9179,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
8E2BD25C,Famicom,,,,0,32,8,,0,0,0,v,,,,,
8E373118,Famicom,HVC-SKROM,HVC-SKROM-06,MMC1B3,1,128,128,0,8,0,0,h,1,,0,,
8E4294A9,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
8E62D229,Famicom,HVC-CNROM,,,185,32,8,0,0,0,0,v,1,,6,,
8E7ABDFC,Famicom,,,,2,128,0,8,0,0,0,v,1,,2,,
8E994BCD,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
8E9AFEF0,Famicom,,,,225,1024,512,,0,0,0,,,,,,
8EAB381C,NesNtsc,AVE-NINA-06,NINA-06,,79,64,64,0,0,0,0,v,1,,0,,
8EB1B4CF,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
8EB4BB51,Dendy,,,,164,1024,0,8,0,8,1,h,1,,0,,
8ECBC577,NesPal,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
8EE25F78,Famicom,TAITO-X1-005,P3-034-C,X1-005,80,128,128,0,0,0,1,h,1,,0,,
8EE7C43E,NesNtsc,NES-TSROM,NES-TSROM-08,MMC3C,4,128,128,0,8,0,0,h,1,,0,,
8EEF8B76,Famicom,HVC-TNROM,HVC-TNROM-01,MMC3B,4,512,0,8,0,8,1,h,1,,0,,
8EFF9139,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
8EFFF29B,NesNtsc,,,,4,32,8,0,0,0,0,h,1,,0,,
8F011713,Famicom,HVC-TKROM,HVC-TKROM-02,MMC3B,4,128,128,0,0,8,1,h,1,,0,,
8F055EAB,NesNtsc,,,,0,16,0,8,0,0,0,v,1,,0,,
8F154A0D,NesNtsc,,,,173,16,32,0,0,0,0,h,1,,0,,
8F197B0A,NesPal,NES-UNROM,NES-UNROM-09,,2,128,0,8,0,0,0,v,1,,2,,
8F3E25F9,NesNtsc,,,,7,128,0,8,0,0,0,h,1,,0,,
8F426CAB,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
8F4497EE,Famicom,HVC-CNROM,CN-04B,,3,32,16,0,0,0,0,h,1,,2,,
8F4FEC56,Famicom,,,,231,512,,8,0,0,0,,,,,,
8F628D51,Famicom,HVC-TLROM,HVC-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
8F6AB5AC,Dendy,,,,176,512,0,8,0,32,1,h,1,,0,,
8F6CC85A,NesNtsc,BMC-FK23C,,,65000,512,512,,0,0,0,v,,,,,
8F726DBC,Famicom,,,,1,128,,8,0,0,0,,,,,,
8F75F3B0,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
8F7B1669,Dendy,,,,0,32,8,0,8,0,0,v,38,,0,,
8F7B2FE7,Famicom,,,,45,1024,1024,,0,0,0,,,,,,
8F8FC9A7,Dendy,,,,176,512,0,8,0,32,1,h,1,,0,,
8F9B2B38,Dendy,,,,162,2048,0,8,0,8,1,v,1,,0,,
8FA6E92C,NesPal,,,,4,128,128,0,0,0,0,h,2,,0,,
8FB5608C,NesNtsc,,,,132,64,32,0,0,0,0,h,1,,0,,
8FDE3846,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
8FF31896,NesNtsc,NES-NROM-128,NES-NROM-128-02,,0,16,8,0,0,0,0,v,1,,0,,
900CA825,NesNtsc,,,,2,128,0,8,0,0,0,h,2,,2,,
900E3A23,Famicom,,,,4,256,256,0,0,8,1,h,1,,0,,
90150FAC,Dendy,,,,177,1024,0,8,0,8,1,h,1,,0,,
90226E40,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,256,0,0,0,0,h,1,,0,,
902E3168,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
902E5343,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
903A95EB,Dendy,,,,241,128,,8,8,0,0,v,38,,,,
903AA8AA,NesNtsc,,,,4,128,256,0,0,0,0,h,1,,0,,
9044550E,Famicom,,,,3,32,32,0,0,0,0,h,13,,2,,
90558B45,Dendy,,,,178,512,0,8,0,8,1,h,1,,0,,
905B93F6,NesNtsc,NTDEC-N715061,N715061,,0,32,8,0,0,0,0,v,1,,0,,
90600B85,Famicom,HVC-NROM-256,HVC-NROM-256K-02,,0,32,8,0,0,0,0,v,1,,0,,
906C65B8,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
908505EE,Famicom,SUNSOFT-NROM-128,SUN-01-V,,0,16,8,0,0,0,0,h,1,,0,,
90893CF0,NesNtsc,,,,0,16,0,8,0,0,0,h,1,,0,,
90963850,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
90B17835,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
90B1B309,NesNtsc,,,,3,32,32,0,0,0,0,h,1,,1,,
90C773C1,NesNtsc,NES-TLSROM,NES-TLSROM-01,MMC3C,118,128,128,0,0,0,0,h,1,,0,,
90D2E9F0,NesNtsc,,,,0,32,8,0,0,0,0,h,2,,0,,
90D68A43,NesNtsc,NES-CNROM,NES-CNROM-07,,3,32,32,0,0,0,0,h,1,,2,,
90ECDADE,Famicom,HVC-CNROM,CN-04B,,3,32,32,0,0,0,0,v,1,,2,,
90F3F161,Famicom,JALECO-JF-13,JF-13,D7756C,86,128,64,0,0,0,0,v,1,,0,,
90F6FA33,Famicom,KONAMI-VRC-2,351618,VRC2,22,128,128,0,0,0,0,h,1,,0,,
9119963F,NesNtsc,,,,215,256,256,0,0,0,0,h,1,,0,,
911B67FF,NesNtsc,,,,4,128,256,0,0,0,0,h,1,,0,,
912989DC,Famicom,HVC-FAMILYBASIC,HVC-FB1-128,,0,32,8,0,0,2,1,v,35,,0,,
91322665,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
91328C1D,Famicom,KONAMI-VRC-4,352396,VRC4,23,128,128,0,0,0,0,h,1,,2,,
91396B3F,Dendy,,,,224,1024,0,8,0,8,1,h,1,,0,,
913B95F7,Dendy,,,,164,1024,0,8,0,8,1,h,1,,0,,
91440AAB,NesNtsc,,,,147,128,128,0,0,0,0,v,1,,0,,
91467F41,NesNtsc,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,,11,32,32,,0,0,0,v,8,,,,
9151D311,NesNtsc,,,,197,128,512,0,0,0,0,h,1,,2,,
9152CE50,Playchoice,,,,2,128,,8,0,0,0,v,,,,,
915A53A7,Famicom,KONAMI-NROM-128,400302H,,0,16,8,0,0,0,0,v,18,,0,,
915C5179,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
9164FE2E,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
917770D8,NesNtsc,NES-TKEPROM,NES-TKEPROM-01,MMC3B,4,128,256,0,8,0,0,h,1,,0,,
917D9262,Famicom,HVC-UNROM,HVC-UNROM-10,,2,128,0,8,0,0,0,v,1,,2,,
9198279E,NesPal,NES-AMROM,NES-AMROM-01,,7,128,0,8,0,0,0,h,1,,2,,
91AC514E,Famicom,NAMCOT-3433,60-24,108,88,128,128,0,0,0,0,h,1,,0,,
91B4B1D7,NesPal,NES-MHROM,NES-MHROM-05,,66,64,16,0,0,0,0,v,42,,0,,
91D39B22,Famicom,,,,4,256,256,,0,0,0,,,,,,
91D52E9A,Famicom,JALECO-JF-37,JF-37,SS88006,18,128,128,0,0,0,0,h,1,,0,,
91E2E863,NesNtsc,NES-TKROM,NES-TKROM-01,MMC3B,4,128,128,0,0,8,1,h,1,,0,,
91E56EEB,NesNtsc,,,,35,512,256,0,0,8,1,h,1,,0,,
92197173,NesNtsc,NES-SLROM,NES-SLROM-05,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
922DD54E,NesNtsc,,,,150,32,16,0,0,0,0,h,1,,0,,
92324D59,NesNtsc,,,,4,32,8,0,0,0,0,h,1,,0,,
923523AF,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
9235B57B,NesNtsc,CAMERICA-BF9093,BIC-48,BF9093,71,256,0,8,0,0,0,v,1,,0,,
9237B447,NesPal,NES-TSROM,NES-TSROM-08,MMC3C,4,128,128,0,8,0,0,h,1,,0,,
9237C200,Dendy,,,,163,1024,0,8,0,8,1,v,1,,0,,
923F915B,Famicom,HVC-TKROM,HVC-TKROM-03,MMC3C,4,256,128,0,0,8,1,h,1,,0,,
9244E0BB,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
9247C38D,NesPal,NES-TQROM,NES-TQROM-01,MMC3B,119,128,64,8,0,0,0,h,1,,0,,
924B1C86,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
924CDE0B,NesPal,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
92547F1C,Famicom,HVC-SNROM,HVC-SNROM-06,MMC1A,1,256,0,8,0,8,1,h,1,,0,,
9265F380,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
926848A1,NesNtsc,,,,0,16,0,8,0,0,0,v,1,,0,,
926F07AF,Famicom,,,,225,1024,512,,0,0,0,,,,,,
9273F18E,Famicom,HVC-SKROM,HVC-SKROM-03,MMC1A,1,128,128,0,0,8,1,h,1,,0,,
927C7A3A,Famicom,,,,0,16,8,0,0,0,0,h,1,,0,,
927DD49F,NesNtsc,,,,23,128,128,0,8,0,0,h,1,,2,,
9280687F,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
92924548,NesPal,NES-NROM-256,NES-NROM-256-03,,0,32,8,0,0,0,0,v,1,,0,,
929790DE,NesNtsc,,,,0,16,0,8,0,0,0,h,1,,0,,
92A14846,Dendy,,,,199,512,0,8,4,8,1,h,1,,0,,
92A2185C,Famicom,HVC-PEEOROM,HVC-PEEOROM-02,RD387-001,9,128,128,0,0,0,0,h,1,,0,,
92A2A702,Famicom,,,,4,128,128,,0,8,1,,,,,,
92A3D007,NesNtsc,AVE-NINA-01,NINA-001 REV. A,,34,64,64,0,8,0,0,v,1,,1,,
92B3E5A0,Dendy,,,,177,1024,0,8,0,8,1,h,1,,0,,
92B52357,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
92C138E4,NesNtsc,NES-SJROM,NES-SJROM-03,MMC1B2,1,256,64,0,8,0,0,h,25,,0,,
92CFE2F7,Dendy,,,,178,512,0,8,0,8,1,h,1,,0,,
92D192CB,NesNtsc,,,,16,128,128,0,0,0,0,h,1,,4,,
92D9D268,Dendy,,,,4,128,128,0,0,0,0,h,1,,0,,
92DD67EA,NesNtsc,NES-SKEPROM,NES-SKEPROM-01,MMC1,1,128,128,0,0,0,0,h,1,,0,,
92EBAD5B,Dendy,,,,224,1024,0,8,0,8,1,h,1,,0,,
92F04530,Famicom,KONAMI-UNROM,007A,,2,128,0,8,0,0,0,v,1,,2,,
93146BB0,Famicom,,,,3,32,32,,8,0,0,h,,,,,
93196E95,NesNtsc,BMC-FK23C,,,176,512,512,0,0,0,0,h,1,,0,,
93216279,NesNtsc,,,,46,1024,1024,0,0,0,0,v,8,,0,,
9334DE5B,NesNtsc,,,,0,32,16,0,0,0,0,v,1,,0,,
93484CC9,NesNtsc,MLT-MAXI15,HESI-992,4053,234,512,512,0,0,0,0,h,1,,0,,
934DB14A,NesNtsc,NES-SLROM,NES-SLROM-05,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
935F2119,Dendy,,,,199,512,0,8,4,8,1,h,1,,0,,
9369A2F8,NesPal,NES-UNROM,NES-UN-ROM-07,,2,128,0,8,0,0,0,v,1,,2,,
938533F4,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
93991433,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
939BB28B,NesNtsc,,,,189,128,256,0,0,0,0,h,1,,0,,
93A2EEFB,NesNtsc,NES-SNWEPROM,NES-SNWEPROM,MMC1B2,1,256,0,8,0,8,1,h,1,,0,,
93A7D26C,Famicom,HVC-TLROM,HVC-TLROM-02,MMC3A,4,128,128,0,0,0,0,h,1,,0,,
93B2CEC4,Famicom,IREM-H3001,FC-00-017C,IF-H3001,65,256,256,0,0,0,0,h,1,,0,,
93B49582,NesNtsc,NES-SLROM,NES-SLROM-05,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
93B6E1C4,NesNtsc,,,,335,256,128,0,0,0,0,h,1,,0,,
93C9D6E8,NesNtsc,,,,90,128,512,0,0,0,0,h,1,,0,,
93F3A490,NesNtsc,TENGEN-800032,800032 REV A,337006,64,64,64,0,0,0,0,h,1,,0,,
940933DC,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
9424074C,NesNtsc,,,,115,128,512,0,0,0,0,h,1,,0,,
9429B2F6,NesNtsc,,,,71,256,0,8,0,0,0,v,1,,0,,
942B1210,NesNtsc,NES-TLROM,NES-TLROM-02,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
94347727,NesNtsc,,,,4,128,256,0,0,0,0,h,1,,0,,
9436C354,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
943FD73C,Famicom,,,,4,256,128,,0,0,0,,,,,,
9447458A,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
94476A70,NesPal,NES-UNROM,NES-UNROM-08,,2,128,0,8,0,0,0,v,1,,2,,
945020B7,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
946A8E90,NesNtsc,,,,4,32,8,0,0,0,0,h,1,,0,,
946F44C9,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
94766E4C,NesNtsc,,,,2,64,0,8,0,0,0,h,1,,2,,
94782FBD,Dendy,,,,176,512,0,8,0,32,1,h,1,,0,,
947AC898,VT02,,,,256,4096,0,0,0,0,0,h,1,,2,,
948E0BD6,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
94B0B134,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
94C8C39C,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
94CDBC32,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
94F284FB,VT03,,,,256,16384,0,0,0,0,0,h,1,,0,,
9505C2C4,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
9509F703,Famicom,HVC-TKROM,HVC-TKROM-03,MMC3B,4,256,256,0,0,8,1,h,1,,0,,
950A326F,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
951AF0C1,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
952A9E77,Famicom,,,,1,128,128,0,0,0,0,h,1,,0,,
9552E8DF,Famicom,BANDAI-GNROM,BA-ドラゴン,,66,128,32,0,0,0,0,v,1,,0,,
95569A86,Dendy,,,,176,512,256,8,0,32,1,h,1,,0,,
9561798D,Famicom,HVC-SLROM,HVC-SLROM-02,MMC1A,1,128,128,0,0,0,0,h,1,,0,,
9568EB74,NesNtsc,,,,1,128,0,8,0,0,0,h,1,,0,,
956E3D90,Famicom,HVC-TKROM,HVC-TKROM-02,MMC3B,4,128,256,0,0,8,1,h,1,,0,,
957ABE27,Dendy,,,,241,512,0,8,8,0,0,v,38,,0,,
958E4BAE,NesNtsc,NES-SCROM,NES-SCROM-03,MMC1B2,1,64,128,0,0,0,0,h,1,,0,,
95ACA7A7,NesNtsc,,,,176,256,128,0,0,0,0,h,1,,0,,
95B04268,NesNtsc,,,,235,3200,0,8,0,0,0,h,42,,0,,
95CE148A,NesNtsc,,,,312,128,0,8,0,0,0,h,1,,0,,
95CE3B58,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,256,128,0,0,0,0,h,1,,0,,
95D3BFFF,NesPal,,,,3,32,32,0,0,0,0,h,1,,2,,
95DFC71C,NesNtsc,,,,30,512,0,8,0,0,0,v,1,,0,,
95E28D70,NesNtsc,,,,113,64,64,0,0,0,0,h,1,,0,,
95E4E594,NesNtsc,NES-SNROM,NES-SNROM-05,MMC1B2,1,128,0,8,8,0,0,h,1,,0,,
95EBA660,NesNtsc,,,,372,2048,512,8,0,0,0,h,1,,0,,
95EC8617,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
96087988,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
960B0AEA,NesNtsc,,,,313,512,512,0,8,0,0,h,1,,0,,
961ADCA7,NesNtsc,SACHEN-NROM,NE-001A,,0,16,8,0,0,0,0,h,1,,0,,
9622900E,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
962AE6A0,NesNtsc,,,,265,1024,0,8,0,0,0,h,1,,0,,
9630A7E5,NesPal,NES-SLROM,NES-SLROM-05,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
96314622,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
9632C470,NesPal,NES-SLROM,NES-SLROM-06,MMC1B3,1,128,128,0,0,0,0,h,1,,0,,
965834BD,NesNtsc,,,,18,128,128,0,0,0,0,h,1,,0,,
965D9DAA,NesNtsc,,,,400,4096,0,32,0,0,0,h,2,,0,,
9663F3F9,Dendy,,,,268,512,0,8,0,8,1,h,1,,0,,
966730CF,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
967011AD,NesPal,,,,4,128,128,0,0,0,0,h,1,,0,,
96773F32,Famicom,NAMCOT-163,60-21,163,19,256,256,0,0,8,1,h,1,,3,,
9688AEEA,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
96940730,NesNtsc,,,,215,1024,1024,0,0,0,0,h,1,,0,,
969EF9E4,NesNtsc,NES-UNROM,NES-UN-ROM-07,,2,128,0,8,0,0,0,h,1,,2,,
96BA90B0,Famicom,HVC-UNROM,HVC-UNROM-05,,2,128,0,8,0,0,0,v,1,,2,,
96CE586E,Famicom,,,,189,128,128,0,0,0,0,h,1,,0,,
96CFB4D8,NesPal,NES-AMROM,NES-AMROM-01,,7,128,0,8,0,0,0,h,1,,2,,
96DEFABE,NesNtsc,,,,142,128,0,8,0,0,0,h,1,,0,,
96DFC776,NesNtsc,TENGEN-800030,800030-01 REV A,337001,206,128,64,0,0,0,0,v,1,,0,,
96E6C1CE,NesNtsc,NES-CNROM,NES-CN-ROM-256-05,,3,32,32,0,0,0,0,v,1,,2,,
96F328FF,NesNtsc,,,,4,64,64,0,0,0,0,h,1,,0,,
97116D42,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
972D08C5,Famicom,HVC-SKROM,HVC-SKROM-06,MMC1B2,1,128,128,0,0,8,1,h,1,,0,,
972D2784,NesPal,NES-NROM-256,NES-NROM-256-02,,0,32,8,0,0,0,0,v,1,,0,,
9735D267,NesPal,NES-SEROM,NES-SEROM-04,MMC1B2,1,32,32,0,0,0,0,h,1,,5,,
973BBF75,NesNtsc,COLORDREAMS-74*377,UNK-COLORDREAMS-REVC,,11,64,64,0,0,0,0,v,1,,0,,
973DFED9,NesNtsc,,,,3,16,32,0,0,0,0,h,1,,2,,
9747AC09,NesNtsc,NES-SLRROM,NES-SLRROM-01,MMC1B2,1,128,128,0,0,0,0,h,2,,0,,
974B0552,NesNtsc,,,,173,16,8,0,0,0,0,h,1,,0,,
974D0745,Famicom,HVC-TLROM,HVC-TLROM-02,MMC3A,4,128,128,0,0,0,0,h,1,,0,,
974E8840,Famicom,HVC-SNROM,HVC-SNROM-09,MMC1B2,1,256,0,8,0,8,1,h,33,,0,,
975F64E2,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
976893D2,NesPal,NES-CNROM,NES-CN-ROM-256-05,,3,32,32,0,0,0,0,h,1,,2,,
9768E5E0,VsSystem,,,,99,32,16,0,2,0,0,4,5,,0,0,6
9776BAF0,NesNtsc,,,,2,128,0,8,0,0,0,h,1,,2,,
977D22C3,Dendy,,,,176,512,0,8,0,32,1,h,1,,0,,
978002FD,NesNtsc,,,,515,1024,0,8,0,0,0,v,1,,0,,
978E19FC,NesPal,,,,1,128,128,0,0,0,0,h,1,,0,,
979239DE,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
979C5314,NesNtsc,NES-UNROM,NES-UN-ROM-05,,2,128,0,8,0,0,0,v,1,,2,,
97B66BC0,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
97B6CB19,Famicom,,,MMC3A,4,256,256,0,0,0,0,h,1,,4,,
97B82F53,Dendy,,,,176,1024,0,8,0,32,1,h,1,,0,,
97B945F6,Dendy,,,,178,512,0,8,0,8,1,h,1,,0,,
97BC4585,Famicom,HVC-SLROM,HVC-SLROM-02,MMC1A,1,128,128,0,0,0,0,h,1,,0,,
97C77719,NesNtsc,,,,2,128,,8,0,0,0,v,,,,,
97CAD370,Famicom,HVC-FKROM,HVC-FKROM-01,MMC-4,10,256,128,0,0,8,1,h,1,,0,,
97D20611,VT02,,,,256,8192,0,0,0,0,0,h,42,,0,,
97D52C06,NesPal,NES-SKROM,NES-SKROM-01,MMC1A,1,128,128,0,0,8,1,h,1,,0,,
97D83366,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
97DAA57D,Dendy,,,,268,256,256,0,0,8,1,h,1,,0,,
97DD04D5,VT03,,,,256,64,0,0,0,0,0,h,1,,0,,
97F3D7C1,Dendy,,,,176,512,0,8,0,32,1,h,1,,0,,
9806CB84,Famicom,HVC-AOROM,HVC-AOROM-01,,7,256,0,8,0,0,0,h,1,,2,,
98087E4D,Famicom,,,,3,32,32,,8,0,0,h,,,,,
980BE936,Famicom,KONAMI-NROM-128,MF4002,,0,16,8,0,0,0,0,v,18,,0,,
980E06FD,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
981AE6BB,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
98266D3A,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
982DA55F,NesNtsc,,,,24,256,8,0,0,0,0,h,1,,0,,
982DFB38,NesNtsc,ACCLAIM-MC-ACC,55741,MC-ACC,4,128,128,0,0,0,0,h,1,,3,,
983948A5,NesNtsc,NES-CNROM,NES-CN-ROM-256-04,,3,32,32,0,0,0,0,v,1,,2,,
983D8175,Famicom,,,,157,256,0,8,0,0,1,h,1,,0,,
9842FE6A,Dendy,,,,164,512,0,8,8,0,1,h,1,,1,,
98430F49,NesNtsc,,,,71,64,0,8,0,0,0,v,1,,0,,
98480E47,NesNtsc,,,,52,512,512,0,0,0,0,h,1,,0,,
985B1D05,Famicom,KONAMI-74*139/74,302030A,,87,32,16,0,0,0,0,h,1,,0,,
987F98BA,NesNtsc,,,,196,128,128,0,0,0,0,h,1,,0,,
988798A8,NesNtsc,NES-TGROM,NES-TGROM-01,MMC3C,4,512,0,8,0,0,0,h,1,,0,,
988AF9F1,NesNtsc,,,,1,16,32,0,0,0,0,h,1,,0,,
988B446D,NesNtsc,NES-NROM-128,NES-NROM-128-03,,0,16,8,0,0,0,0,v,1,,0,,
988C290E,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
98977591,Famicom,,,,4,128,128,0,0,0,0,h,1,,0,,
989BAF84,Playchoice,,,,2,128,0,8,0,0,0,v,1,,2,,
989C1019,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,256,256,0,0,0,0,h,1,,0,,
98A97A59,Famicom,,,,4,512,0,8,0,0,0,h,1,,0,,
98BAA4A2,NesNtsc,,,,107,128,64,0,0,0,0,v,1,,0,,
98C1CD4B,Dendy,,,,192,512,256,4,0,8,1,h,1,,0,,
98C7B4DA,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
98CCC9AB,Famicom,SUNSOFT-4,UNK-SUNSOFT-MHA,Sunsoft-4,68,128,128,0,0,8,1,h,1,,0,,
98DC1099,Famicom,HVC-CNROM,,,185,32,8,,0,0,0,v,,,,,
98E3C75A,VsSystem,,,,99,32,16,0,2,0,0,4,4,,0,0,5
98F71BB0,NesNtsc,,,,4,128,64,0,0,0,0,h,1,,0,,
99051CB5,Dendy,,,,176,512,0,8,0,32,1,h,1,,0,,
99083B3A,NesNtsc,COLORDREAMS-74*377,BC6,,11,128,128,0,0,0,0,v,1,,0,,
990985C0,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
991E2B2B,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
99240573,Famicom,BANDAI-LZ93D50+24C02,DRAGON BALL Z-B,FCG-3,16,256,256,0,0,0,1,h,1,,5,,
99276583,NesNtsc,,,,136,64,64,0,0,0,0,h,1,,0,,
992AF039,Famicom,HVC-SMROM,HVC-SMROM-01,MMC1,1,256,0,8,0,0,0,h,1,,0,,
